Time Volt
1027.881974033517 0.23847929
1027.98197403099 0.24061215
1028.081974028464 0.24274324
1028.181974025938 0.24486603
1028.281974023412 0.24698584
1028.381974020886 0.24910361
1028.481974018359 0.25121135
1028.581974015833 0.2533285
1028.681974013307 0.25543249
1028.781974010781 0.2575388
1028.881974008254 0.25963688
1028.981974005728 0.26173481
1029.081974003202 0.26382071
1029.181974000676 0.26590598
1029.28197399815 0.26799583
1029.381973995623 0.27007577
1029.481973993097 0.27216172
1029.581973990571 0.27424341
1029.681973988045 0.27631927
1029.781973985519 0.27839452
1029.881973982992 0.28046563
1029.981973980466 0.28253895
1030.08197397794 0.28460503
1030.181973975414 0.28667629
1030.281973972888 0.2887384
1030.381973970361 0.29079714
1030.481973967835 0.29286382
1030.581973965309 0.29492658
1030.681973962783 0.29699042
1030.781973960256 0.29905114
1030.88197395773 0.30110714
1030.981973955204 0.30315658
1031.081973952678 0.30522674
1031.181973950152 0.30727968
1031.281973947625 0.30933374
1031.381973945099 0.31139162
1031.481973942573 0.31344631
1031.581973940047 0.31550139
1031.681973937521 0.3175585
1031.781973934994 0.31961814
1031.881973932468 0.32167649
1031.981973929942 0.32373041
1032.081973927416 0.3257916
1032.181973924889 0.32784551
1032.281973922363 0.32990438
1032.381973919837 0.33196071
1032.481973917311 0.33402383
1032.581973914785 0.33608502
1032.681973912258 0.33814093
1032.781973909732 0.34020102
1032.881973907206 0.34225401
1032.98197390468 0.34431601
1033.081973902154 0.34637758
1033.181973899627 0.34843907
1033.281973897101 0.35050264
1033.381973894575 0.35257325
1033.481973892049 0.35463068
1033.581973889522 0.35669416
1033.681973886996 0.35875916
1033.78197388447 0.36083061
1033.881973881944 0.36288923
1033.981973879418 0.36496139
1034.081973876891 0.36703226
1034.181973874365 0.36910015
1034.281973871839 0.37116796
1034.381973869313 0.37324169
1034.481973866787 0.37531942
1034.58197386426 0.3773863
1034.681973861734 0.37946063
1034.781973859208 0.38152298
1034.881973856682 0.38359672
1034.981973854156 0.38567191
1035.081973851629 0.38774019
1035.181973849103 0.38981831
1035.281973846577 0.39189586
1035.381973844051 0.39397439
1035.481973841524 0.39605185
1035.581973838998 0.39813307
1035.681973836472 0.4002057
1035.781973833946 0.40228441
1035.88197383142 0.40436608
1035.981973828893 0.40644443
1036.081973826367 0.40852523
1036.181973823841 0.41061431
1036.281973821315 0.41270125
1036.381973818789 0.41478655
1036.481973816262 0.41686544
1036.581973813736 0.41895658
1036.68197381121 0.42103118
1036.781973808684 0.42312258
1036.881973806157 0.42520934
1036.981973803631 0.42729178
1037.081973801105 0.42938417
1037.181973798579 0.43147418
1037.281973796053 0.43356603
1037.381973793526 0.43565038
1037.481973791 0.43773931
1037.581973788474 0.43982312
1037.681973785948 0.44191584
1037.781973783422 0.44400755
1037.881973780895 0.44609123
1037.981973778369 0.44818574
1038.081973775843 0.45027652
1038.181973773317 0.45236343
1038.281973770791 0.45445228
1038.381973768264 0.45654374
1038.481973765738 0.45863014
1038.581973763212 0.46071273
1038.681973760686 0.4628031
1038.781973758159 0.4648928
1038.881973755633 0.46698195
1038.981973753107 0.46907395
1039.081973750581 0.47116405
1039.181973748055 0.47326306
1039.281973745528 0.47534493
1039.381973743002 0.47743985
1039.481973740476 0.47953093
1039.58197373795 0.48161882
1039.681973735424 0.48370793
1039.781973732897 0.4857952
1039.881973730371 0.48788625
1039.981973727845 0.4899739
1040.081973725319 0.49207211
1040.181973722792 0.49415693
1040.281973720266 0.49624294
1040.38197371774 0.49833262
1040.481973715214 0.50042462
1040.581973712688 0.50251549
1040.681973710161 0.50460929
1040.781973707635 0.50669706
1040.881973705109 0.50879031
1040.981973702583 0.51088285
1041.081973700057 0.51297748
1041.18197369753 0.51506507
1041.281973695004 0.51715863
1041.381973692478 0.51924616
1041.481973689952 0.52133858
1041.581973687425 0.52342659
1041.681973684899 0.52551746
1041.781973682373 0.52761531
1041.881973679847 0.52970535
1041.981973677321 0.53179127
1042.081973674794 0.53388369
1042.181973672268 0.53597665
1042.281973669742 0.53805828
1042.381973667216 0.54015279
1042.48197366469 0.54223847
1042.581973662163 0.54432261
1042.681973659637 0.54641414
1042.781973657111 0.54849607
1042.881973654585 0.55059355
1042.981973652059 0.55267662
1043.081973649532 0.55475521
1043.181973647006 0.55685097
1043.28197364448 0.55893904
1043.381973641954 0.56102037
1043.481973639427 0.56310344
1043.581973636901 0.56519347
1043.681973634375 0.56728649
1043.781973631849 0.56937903
1043.881973629323 0.57145852
1043.981973626796 0.57354373
1044.08197362427 0.57563227
1044.181973621744 0.57771093
1044.281973619218 0.57980168
1044.381973616692 0.58188462
1044.481973614165 0.58396631
1044.581973611639 0.58604842
1044.681973609113 0.58813184
1044.781973606587 0.59021205
1044.88197360406 0.59229404
1044.981973601534 0.59437501
1045.081973599008 0.59646004
1045.181973596482 0.59853786
1045.281973593956 0.60061717
1045.381973591429 0.60269427
1045.481973588903 0.6047762
1045.581973586377 0.60685843
1045.681973583851 0.60893613
1045.781973581325 0.61101258
1045.881973578798 0.61308652
1045.981973576272 0.61516756
1046.081973573746 0.61724317
1046.18197357122 0.6193127
1046.281973568694 0.62137884
1046.381973566167 0.62344807
1046.481973563641 0.62552524
1046.581973561115 0.62759626
1046.681973558589 0.62967348
1046.781973556062 0.63173378
1046.881973553536 0.63380599
1046.98197355101 0.63586712
1047.081973548484 0.63793623
1047.181973545958 0.63999909
1047.281973543431 0.64205378
1047.381973540905 0.64411956
1047.481973538379 0.64618611
1047.581973535853 0.64825648
1047.681973533327 0.65030938
1047.7819735308 0.65236247
1047.881973528274 0.65442359
1047.981973525748 0.65648073
1048.081973523222 0.65853125
1048.181973520695 0.66058564
1048.281973518169 0.66263407
1048.381973515643 0.66468501
1048.481973513117 0.66673851
1048.581973510591 0.66878313
1048.681973508064 0.67082596
1048.781973505538 0.67287421
1048.881973503012 0.6749211
1048.981973500486 0.67696643
1049.08197349796 0.67900461
1049.181973495433 0.68104488
1049.281973492907 0.68308854
1049.381973490381 0.6851235
1049.481973487855 0.68716198
1049.581973485328 0.6892001
1049.681973482802 0.69123214
1049.781973480276 0.6932655
1049.88197347775 0.6952951
1049.981973475224 0.69733059
1050.081973472697 0.69936174
1050.181973470171 0.70138508
1050.281973467645 0.70341343
1050.381973465119 0.70544386
1050.481973462593 0.70747358
1050.581973460066 0.70948952
1050.68197345754 0.71151495
1050.781973455014 0.71353346
1050.881973452488 0.71554351
1050.981973449962 0.71756071
1051.081973447435 0.71957248
1051.181973444909 0.72158641
1051.281973442383 0.72359967
1051.381973439857 0.7256124
1051.48197343733 0.72761911
1051.581973434804 0.72962111
1051.681973432278 0.73163664
1051.781973429752 0.73363101
1051.881973427226 0.73562759
1051.981973424699 0.73762757
1052.081973422173 0.73961914
1052.181973419647 0.74160987
1052.281973417121 0.74360853
1052.381973414595 0.74559987
1052.481973412068 0.74758893
1052.581973409542 0.74956888
1052.681973407016 0.75156212
1052.78197340449 0.75354713
1052.881973401963 0.75552517
1052.981973399437 0.75750417
1053.081973396911 0.75947803
1053.181973394385 0.76145536
1053.281973391859 0.76342994
1053.381973389332 0.76541007
1053.481973386806 0.76737386
1053.58197338428 0.76933521
1053.681973381754 0.77129799
1053.781973379228 0.77325231
1053.881973376701 0.775217
1053.981973374175 0.77716935
1054.081973371649 0.7791242
1054.181973369123 0.78107703
1054.281973366597 0.78302699
1054.38197336407 0.78497708
1054.481973361544 0.78691608
1054.581973359018 0.78886169
1054.681973356492 0.79080325
1054.781973353965 0.79273558
1054.881973351439 0.79467881
1054.981973348913 0.79661542
1055.081973346387 0.79854178
1055.181973343861 0.80047554
1055.281973341334 0.80240238
1055.381973338808 0.80432647
1055.481973336282 0.80624789
1055.581973333756 0.8081671
1055.68197333123 0.81007975
1055.781973328703 0.81198871
1055.881973326177 0.81390089
1055.981973323651 0.81580931
1056.081973321125 0.81770527
1056.181973318598 0.81959987
1056.281973316072 0.8215031
1056.381973313546 0.82340109
1056.48197331102 0.82529765
1056.581973308494 0.82717919
1056.681973305967 0.82906485
1056.781973303441 0.83095223
1056.881973300915 0.83282745
1056.981973298389 0.83470309
1057.081973295863 0.83656788
1057.181973293336 0.83843625
1057.28197329081 0.84030527
1057.381973288284 0.84216827
1057.481973285758 0.84403503
1057.581973283231 0.84588569
1057.681973280705 0.8477366
1057.781973278179 0.84958184
1057.881973275653 0.85142124
1057.981973273127 0.85326171
1058.0819732706 0.85509819
1058.181973268074 0.85692966
1058.281973265548 0.8587603
1058.381973263022 0.86058903
1058.481973260496 0.8624112
1058.581973257969 0.86423957
1058.681973255443 0.86605269
1058.781973252917 0.86786306
1058.881973250391 0.86967248
1058.981973247865 0.87147301
1059.081973245338 0.87327629
1059.181973242812 0.87507123
1059.281973240286 0.87687081
1059.38197323776 0.87865543
1059.481973235233 0.880445
1059.581973232707 0.88222373
1059.681973230181 0.88400108
1059.781973227655 0.88577133
1059.881973225129 0.88753748
1059.981973222602 0.88930088
1060.081973220076 0.89105606
1060.18197321755 0.89281195
1060.281973215024 0.89455986
1060.381973212498 0.89630038
1060.481973209971 0.89803582
1060.581973207445 0.89977306
1060.681973204919 0.90149772
1060.781973202393 0.9032256
1060.881973199866 0.90493822
1060.98197319734 0.9066503
1061.081973194814 0.90835834
1061.181973192288 0.91005945
1061.281973189762 0.91175938
1061.381973187235 0.91344887
1061.481973184709 0.91513127
1061.581973182183 0.91680896
1061.681973179657 0.91849118
1061.781973177131 0.9201659
1061.881973174604 0.92182988
1061.981973172078 0.92348844
1062.081973169552 0.92514873
1062.181973167026 0.92678845
1062.2819731645 0.92843843
1062.381973161973 0.93006974
1062.481973159447 0.93170011
1062.581973156921 0.93332863
1062.681973154395 0.93493807
1062.781973151868 0.93655252
1062.881973149342 0.93816322
1062.981973146816 0.9397648
1063.08197314429 0.9413628
1063.181973141764 0.94294852
1063.281973139237 0.94452399
1063.381973136711 0.94610369
1063.481973134185 0.94767177
1063.581973131659 0.94921982
1063.681973129133 0.95077872
1063.781973126606 0.95232385
1063.88197312408 0.95386422
1063.981973121554 0.95539522
1064.081973119028 0.95691973
1064.181973116501 0.95844793
1064.281973113975 0.95996368
1064.381973111449 0.96146971
1064.481973108923 0.96297169
1064.581973106397 0.96445638
1064.68197310387 0.96594661
1064.781973101344 0.96742845
1064.881973098818 0.96889704
1064.981973096292 0.97036415
1065.081973093766 0.97181839
1065.181973091239 0.97326964
1065.281973088713 0.97470945
1065.381973086187 0.97614837
1065.481973083661 0.97757846
1065.581973081134 0.97899711
1065.681973078608 0.98041201
1065.781973076082 0.9818204
1065.881973073556 0.98321229
1065.98197307103 0.98461401
1066.081973068503 0.98599195
1066.181973065977 0.98736489
1066.281973063451 0.98873645
1066.381973060925 0.99009901
1066.481973058399 0.99145567
1066.581973055872 0.99279821
1066.681973053346 0.99413413
1066.78197305082 0.99546355
1066.881973048294 0.99679065
1066.981973045768 0.99811071
1067.072973043469 0.99936056
1067.073573043439 0.99975944
1067.173573040913 0.98804134
1067.273573038387 0.9827444
1067.37357303586 0.97884917
1067.473573033334 0.97531253
1067.573573030808 0.97197437
1067.673573028282 0.9687531
1067.773573025755 0.96563333
1067.873573023229 0.96259648
1067.973573020703 0.95961452
1068.073573018177 0.95669788
1068.173573015651 0.9538269
1068.273573013124 0.95100421
1068.373573010598 0.94821906
1068.473573008072 0.94545752
1068.573573005546 0.94274253
1068.67357300302 0.94004285
1068.773573000493 0.93738443
1068.873572997967 0.93473911
1068.973572995441 0.93211657
1069.073572992915 0.92951441
1069.173572990388 0.92693007
1069.273572987862 0.92437035
1069.373572985336 0.92182034
1069.47357298281 0.9192881
1069.573572980284 0.91676724
1069.673572977757 0.91426235
1069.773572975231 0.91177094
1069.873572972705 0.90929389
1069.973572970179 0.9068225
1070.073572967653 0.90436655
1070.173572965126 0.90191793
1070.2735729626 0.89947569
1070.373572960074 0.89704114
1070.473572957548 0.89462221
1070.573572955022 0.89221019
1070.673572952495 0.88980865
1070.773572949969 0.88740778
1070.873572947443 0.88501692
1070.973572944917 0.88263738
1071.07357294239 0.88026184
1071.173572939864 0.87788761
1071.273572937338 0.87552941
1071.373572934812 0.87317419
1071.473572932286 0.870821
1071.573572929759 0.86847943
1071.673572927233 0.86613983
1071.773572924707 0.86380553
1071.873572922181 0.86147553
1071.973572919655 0.85915059
1072.073572917128 0.85683316
1072.173572914602 0.85452563
1072.273572912076 0.8522073
1072.37357290955 0.84991473
1072.473572907023 0.84761596
1072.573572904497 0.84532881
1072.673572901971 0.84303886
1072.773572899445 0.84074628
1072.873572896919 0.83846468
1072.973572894392 0.83619159
1073.073572891866 0.83391303
1073.17357288934 0.83163714
1073.273572886814 0.82937372
1073.373572884288 0.82710451
1073.473572881761 0.8248437
1073.573572879235 0.82258636
1073.673572876709 0.82032853
1073.773572874183 0.81808245
1073.873572871657 0.81583548
1073.97357286913 0.81360096
1074.073572866604 0.81135893
1074.173572864078 0.80911958
1074.273572861552 0.80688512
1074.373572859025 0.80465841
1074.473572856499 0.80243146
1074.573572853973 0.8002035
1074.673572851447 0.79798001
1074.773572848921 0.79576755
1074.873572846394 0.79354435
1074.973572843868 0.79133695
1075.073572841342 0.78912985
1075.173572838816 0.78692675
1075.27357283629 0.78472227
1075.373572833763 0.78251827
1075.473572831237 0.78031516
1075.573572828711 0.77812248
1075.673572826185 0.77593464
1075.773572823658 0.77373987
1075.873572821132 0.77155215
1075.973572818606 0.76936668
1076.07357281608 0.76718915
1076.173572813554 0.76501226
1076.273572811027 0.76283097
1076.373572808501 0.76065183
1076.473572805975 0.7584759
1076.573572803449 0.75630605
1076.673572800923 0.75413698
1076.773572798396 0.75197744
1076.87357279587 0.74980801
1076.973572793344 0.74764776
1077.073572790818 0.74548566
1077.173572788291 0.74332553
1077.273572785765 0.74117059
1077.373572783239 0.73902184
1077.473572780713 0.73688096
1077.573572778187 0.73472565
1077.67357277566 0.73258603
1077.773572773134 0.73044252
1077.873572770608 0.72830486
1077.973572768082 0.72617251
1078.073572765556 0.72403657
1078.173572763029 0.72189915
1078.273572760503 0.71977019
1078.373572757977 0.71764541
1078.473572755451 0.71551609
1078.573572752925 0.71339685
1078.673572750398 0.71126974
1078.773572747872 0.70915478
1078.873572745346 0.70703667
1078.97357274282 0.70491767
1079.073572740293 0.70279795
1079.173572737767 0.700683
1079.273572735241 0.69857281
1079.373572732715 0.69646692
1079.473572730189 0.69435829
1079.573572727662 0.69225734
1079.673572725136 0.69015551
1079.77357272261 0.68806076
1079.873572720084 0.68596464
1079.973572717558 0.68387008
1080.073572715031 0.68177766
1080.173572712505 0.67967242
1080.273572709979 0.67759103
1080.373572707453 0.67550308
1080.473572704926 0.67342019
1080.5735727024 0.67133927
1080.673572699874 0.66926265
1080.773572697348 0.66718018
1080.873572694822 0.66509777
1080.973572692295 0.66303194
1081.073572689769 0.66095626
1081.173572687243 0.65888512
1081.273572684717 0.6568172
1081.373572682191 0.65474588
1081.473572679664 0.65268421
1081.573572677138 0.65061951
1081.673572674612 0.64856023
1081.773572672086 0.64650434
1081.87357266956 0.64444488
1081.973572667033 0.64239132
1082.073572664507 0.64033741
1082.173572661981 0.63828355
1082.273572659455 0.6362372
1082.373572656928 0.63418746
1082.473572654402 0.63213605
1082.573572651876 0.63009751
1082.67357264935 0.62804919
1082.773572646824 0.62600946
1082.873572644297 0.62396818
1082.973572641771 0.62193137
1083.073572639245 0.6198979
1083.173572636719 0.61786014
1083.273572634193 0.61582446
1083.373572631666 0.6137929
1083.47357262914 0.61176741
1083.573572626614 0.60974717
1083.673572624088 0.60771638
1083.773572621561 0.60569626
1083.873572619035 0.60367799
1083.973572616509 0.60166001
1084.073572613983 0.59964466
1084.173572611457 0.59762663
1084.27357260893 0.59561539
1084.373572606404 0.593606
1084.473572603878 0.59159815
1084.573572601352 0.5895918
1084.673572598826 0.58758593
1084.773572596299 0.5855841
1084.873572593773 0.58358085
1084.973572591247 0.58158422
1085.073572588721 0.57959193
1085.173572586195 0.57758898
1085.273572583668 0.57559884
1085.373572581142 0.57360733
1085.473572578616 0.571621
1085.57357257609 0.56963784
1085.673572573563 0.56764752
1085.773572571037 0.56566375
1085.873572568511 0.5636788
1085.973572565985 0.56170189
1086.073572563459 0.55972344
1086.173572560932 0.55774462
1086.273572558406 0.55576736
1086.37357255588 0.55379391
1086.473572553354 0.55183125
1086.573572550828 0.54986233
1086.673572548301 0.54788947
1086.773572545775 0.54592383
1086.873572543249 0.54396218
1086.973572540723 0.542009
1087.073572538196 0.54004574
1087.17357253567 0.53809041
1087.273572533144 0.53614193
1087.373572530618 0.53418767
1087.473572528092 0.53223461
1087.573572525565 0.53028691
1087.673572523039 0.52834105
1087.773572520513 0.52638954
1087.873572517987 0.52444106
1087.973572515461 0.52250206
1088.073572512934 0.52056485
1088.173572510408 0.51863182
1088.273572507882 0.51669466
1088.373572505356 0.51476109
1088.473572502829 0.51283169
1088.573572500303 0.51090205
1088.673572497777 0.50897247
1088.773572495251 0.50704145
1088.873572492725 0.50512046
1088.973572490198 0.50319713
1089.073572487672 0.50127846
1089.173572485146 0.49935606
1089.27357248262 0.4974488
1089.373572480094 0.49552834
1089.473572477567 0.49361363
1089.573572475041 0.49169934
1089.673572472515 0.48978922
1089.773572469989 0.48788258
1089.873572467463 0.48597369
1089.973572464936 0.48407024
1090.07357246241 0.48217019
1090.173572459884 0.48027086
1090.273572457358 0.47837228
1090.373572454831 0.47647732
1090.473572452305 0.47457775
1090.573572449779 0.47268677
1090.673572447253 0.47078443
1090.773572444727 0.46889967
1090.8735724422 0.46700636
1090.973572439674 0.46512198
1091.073572437148 0.46324399
1091.173572434622 0.46135759
1091.273572432096 0.45948008
1091.373572429569 0.45760769
1091.473572427043 0.45573327
1091.573572424517 0.45386007
1091.673572421991 0.45198354
1091.773572419464 0.45011297
1091.873572416938 0.44824356
1091.973572414412 0.44637078
1092.073572411886 0.44450644
1092.17357240936 0.44263992
1092.273572406833 0.4407737
1092.373572404307 0.43891796
1092.473572401781 0.43705094
1092.573572399255 0.43519476
1092.673572396729 0.4333438
1092.773572394202 0.43148771
1092.873572391676 0.42963159
1092.97357238915 0.42778397
1093.073572386624 0.42593259
1093.173572384098 0.42409441
1093.273572381571 0.42223999
1093.373572379045 0.42039904
1093.473572376519 0.41855857
1093.573572373993 0.41672206
1093.673572371466 0.41489294
1093.77357236894 0.41305354
1093.873572366414 0.41121042
1093.973572363888 0.40936962
1094.073572361362 0.40754288
1094.173572358835 0.40571362
1094.273572356309 0.40388936
1094.373572353783 0.40206015
1094.473572351257 0.40024272
1094.573572348731 0.39841121
1094.673572346204 0.39658993
1094.773572343678 0.39477888
1094.873572341152 0.39296421
1094.973572338626 0.39114383
1095.073572336099 0.38933355
1095.173572333573 0.38752443
1095.273572331047 0.38571662
1095.373572328521 0.38391265
1095.473572325995 0.38210598
1095.573572323468 0.3803075
1095.673572320942 0.37851274
1095.773572318416 0.37671205
1095.87357231589 0.37491554
1095.973572313364 0.37311539
1096.073572310837 0.37132168
1096.173572308311 0.3695305
1096.273572305785 0.36774069
1096.373572303259 0.36595806
1096.473572300732 0.36417866
1096.573572298206 0.36239493
1096.67357229568 0.36061502
1096.773572293154 0.3588357
1096.873572290628 0.35706195
1096.973572288101 0.3552877
1097.073572285575 0.3535133
1097.173572283049 0.35174164
1097.273572280523 0.3499746
1097.373572277997 0.34820646
1097.47357227547 0.34644493
1097.573572272944 0.34468701
1097.673572270418 0.34292069
1097.773572267892 0.34116921
1097.873572265366 0.33942056
1097.973572262839 0.33766338
1098.073572260313 0.33591929
1098.173572257787 0.3341639
1098.273572255261 0.33241814
1098.373572252734 0.3306669
1098.473572250208 0.32892197
1098.573572247682 0.32718158
1098.673572245156 0.32544959
1098.77357224263 0.32370996
1098.873572240103 0.32198104
1098.973572237577 0.32024753
1099.073572235051 0.31851929
1099.173572232525 0.31679448
1099.273572229999 0.31507257
1099.373572227472 0.31335056
1099.473572224946 0.31162697
1099.57357222242 0.30991045
1099.673572219894 0.30818999
1099.773572217367 0.30648547
1099.873572214841 0.3047767
1099.973572212315 0.30305123
1100.073572209789 0.30134863
1100.173572207263 0.29964337
1100.273572204736 0.29794368
1100.37357220221 0.29624519
1100.473572199684 0.29453236
1100.573572197158 0.29283467
1100.673572194632 0.29113409
1100.773572192105 0.28944698
1100.873572189579 0.28775579
1100.973572187053 0.28606072
1101.073572184527 0.2843655
1101.173572182001 0.28267848
1101.273572179474 0.28098646
1101.373572176948 0.27929804
1101.473572174422 0.27761486
1101.573572171896 0.27593157
1101.673572169369 0.27424777
1101.773572166843 0.27256891
1101.873572164317 0.27088207
1101.973572161791 0.26920423
1102.073572159265 0.26753023
1102.173572156738 0.26584822
1102.273572154212 0.26417038
1102.373572151686 0.26249933
1102.47357214916 0.26082185
1102.573572146634 0.25915688
1102.673572144107 0.25748777
1102.773572141581 0.25580814
1102.873572139055 0.25413436
1102.973572136529 0.25246191
1103.073572134002 0.25079235
1103.173572131476 0.24912423
1103.27357212895 0.24745615
1103.373572126424 0.24578445
1103.473572123898 0.24412544
1103.573572121371 0.24245401
1103.673572118845 0.24077964
1103.773572116319 0.23911355
1103.873572113793 0.23744678
1103.973572111267 0.23577505
1104.07357210874 0.23410857
1104.173572106214 0.23244369
1104.273572103688 0.23077309
1104.373572101162 0.22910795
1104.473572098635 0.227446
1104.573572096109 0.22577287
1104.673572093583 0.22411655
1104.773572091057 0.22245435
1104.873572088531 0.22077976
1104.973572086004 0.2191225
1105.073572083478 0.21745282
1105.173572080952 0.21578242
1105.273572078426 0.21410927
1105.3735720759 0.21243747
1105.473572073373 0.21076666
1105.573572070847 0.20910279
1105.673572068321 0.20742926
1105.773572065795 0.20575334
1105.873572063269 0.20409086
1105.973572060742 0.20241717
1106.073572058216 0.20074633
1106.17357205569 0.19908021
1106.273572053164 0.19740617
1106.373572050637 0.19573708
1106.473572048111 0.19406314
1106.573572045585 0.19238824
1106.673572043059 0.19071887
1106.773572040533 0.1890465
1106.873572038006 0.18737762
1106.97357203548 0.18570267
1107.073572032954 0.18403348
1107.173572030428 0.1823504
1107.273572027902 0.18068765
1107.373572025375 0.17901161
1107.473572022849 0.17733115
1107.573572020323 0.17566094
1107.673572017797 0.17398229
1107.77357201527 0.17230359
1107.873572012744 0.17063135
1107.973572010218 0.16895455
1108.073572007692 0.16727093
1108.173572005166 0.1655976
1108.273572002639 0.16392396
1108.373572000113 0.16224216
1108.473571997587 0.16057362
1108.573571995061 0.1588982
1108.673571992535 0.15721384
1108.773571990008 0.15554203
1108.873571987482 0.15385756
1108.973571984956 0.15218359
1109.07357198243 0.15051667
1109.173571979904 0.14883091
1109.273571977377 0.14715418
1109.373571974851 0.14547713
1109.473571972325 0.14380346
1109.573571969799 0.14212459
1109.673571967272 0.14045249
1109.773571964746 0.13876602
1109.87357196222 0.1370928
1109.973571959694 0.13541633
1110.073571957168 0.13373682
1110.173571954641 0.13206443
1110.273571952115 0.13039534
1110.373571949589 0.12871425
1110.473571947063 0.1270431
1110.573571944537 0.12536658
1110.67357194201 0.12369624
1110.773571939484 0.12201934
1110.873571936958 0.12034693
1110.973571934432 0.11867434
1111.073571931905 0.1170018
1111.173571929379 0.11533053
1111.273571926853 0.11365458
1111.373571924327 0.11199141
1111.473571921801 0.1103195
1111.573571919274 0.10864263
1111.673571916748 0.10697845
1111.773571914222 0.10530461
1111.873571911696 0.10363234
1111.97357190917 0.10197297
1112.073571906643 0.10030311
1112.173571904117 0.098631881
1112.273571901591 0.096966989
1112.373571899065 0.095299035
1112.473571896538 0.09363056
1112.573571894012 0.09197057
1112.673571891486 0.090310261
1112.77357188896 0.088637151
1112.873571886434 0.086972632
1112.973571883907 0.085312665
1113.073571881381 0.083650008
1113.173571878855 0.081995443
1113.273571876329 0.080327705
1113.373571873803 0.07867033
1113.473571871276 0.077011086
1113.57357186875 0.075354397
1113.673571866224 0.073692165
1113.773571863698 0.072039515
1113.873571861172 0.070382714
1113.973571858645 0.068728931
1114.073571856119 0.06708663
1114.173571853593 0.065432429
1114.273571851067 0.063775875
1114.37357184854 0.06213082
1114.473571846014 0.06047979
1114.573571843488 0.058824353
1114.673571840962 0.057180673
1114.773571838436 0.055532318
1114.873571835909 0.053887542
1114.973571833383 0.052244112
1115.073571830857 0.050600652
1115.173571828331 0.048964743
1115.273571825805 0.047322106
1115.373571823278 0.045682378
1115.473571820752 0.044043668
1115.573571818226 0.042415015
1115.6735718157 0.040777463
1115.773571813173 0.039143626
1115.873571810647 0.037511658
1115.973571808121 0.035873823
1116.073571805595 0.034241706
1116.173571803069 0.03262281
1116.273571800542 0.030987341
1116.373571798016 0.029367037
1116.47357179549 0.02775378
1116.573571792964 0.026129669
1116.673571790438 0.024506288
1116.773571787911 0.022895113
1116.873571785385 0.021276748
1116.973571782859 0.019656299
1117.073571780333 0.018045507
1117.173571777807 0.016427517
1117.27357177528 0.014822821
1117.373571772754 0.013220325
1117.473571770228 0.011604819
1117.573571767702 0.010002825
1117.673571765175 0.0083983736
1117.773571762649 0.0067929514
1117.873571760123 0.0051909895
1117.973571757597 0.003591778
1118.073571755071 0.0019916343
1118.146971753216 0.00060589035
1118.147371753206 0.0006892907
1118.24737175068 0.011412778
1118.347371748154 0.015992457
1118.447371745628 0.019284103
1118.547371743101 0.022298137
1118.647371740575 0.025168601
1118.747371738049 0.02795619
1118.847371735523 0.030676367
1118.947371732997 0.033363942
1119.04737173047 0.035999451
1119.147371727944 0.038616695
1119.247371725418 0.041203711
1119.347371722892 0.043752365
1119.447371720365 0.046289049
