Time Volt
1033.465973892453 0.24419548
1033.565973889927 0.24504247
1033.6659738874 0.24589747
1033.765973884874 0.24674954
1033.865973882348 0.24760446
1033.965973879822 0.24845575
1034.065973877296 0.24930876
1034.165973874769 0.25015581
1034.265973872243 0.25100428
1034.365973869717 0.25185913
1034.465973867191 0.25270656
1034.565973864665 0.25355402
1034.665973862138 0.25440601
1034.765973859612 0.25524855
1034.865973857086 0.25609183
1034.96597385456 0.2569395
1035.065973852033 0.25778675
1035.165973849507 0.25862902
1035.265973846981 0.25946084
1035.365973844455 0.26030317
1035.465973841929 0.26114941
1035.565973839402 0.26199162
1035.665973836876 0.26282847
1035.76597383435 0.26366484
1035.865973831824 0.26450142
1035.965973829298 0.26534188
1036.065973826771 0.26617298
1036.165973824245 0.2670179
1036.265973821719 0.26785111
1036.365973819193 0.26868966
1036.465973816667 0.26951998
1036.56597381414 0.27035621
1036.665973811614 0.2711899
1036.765973809088 0.27202964
1036.865973806562 0.27286088
1036.965973804035 0.27369124
1037.065973801509 0.2745226
1037.165973798983 0.27535388
1037.265973796457 0.27617943
1037.365973793931 0.27701357
1037.465973791404 0.27784258
1037.565973788878 0.27866584
1037.665973786352 0.27949473
1037.765973783826 0.28032166
1037.8659737813 0.28115323
1037.965973778773 0.28197789
1038.065973776247 0.28280666
1038.165973773721 0.28363013
1038.265973771195 0.28445274
1038.365973768668 0.28528047
1038.465973766142 0.28610501
1038.565973763616 0.28693011
1038.66597376109 0.28775248
1038.765973758564 0.28857413
1038.865973756037 0.28939462
1038.965973753511 0.29021692
1039.065973750985 0.29104209
1039.165973748459 0.29186547
1039.265973745933 0.29268956
1039.365973743406 0.29350895
1039.46597374088 0.2943283
1039.565973738354 0.2951552
1039.665973735828 0.29598302
1039.765973733302 0.29679412
1039.865973730775 0.29761532
1039.965973728249 0.29842716
1040.065973725723 0.29924399
1040.165973723197 0.30006319
1040.26597372067 0.30088693
1040.365973718144 0.30170077
1040.465973715618 0.30251351
1040.565973713092 0.30333331
1040.665973710566 0.30414367
1040.765973708039 0.30496711
1040.865973705513 0.3057785
1040.965973702987 0.3065947
1041.065973700461 0.30741659
1041.165973697935 0.30822489
1041.265973695408 0.309037
1041.365973692882 0.3098475
1041.465973690356 0.31066096
1041.56597368783 0.31147721
1041.665973685303 0.31228665
1041.765973682777 0.31310043
1041.865973680251 0.31391764
1041.965973677725 0.31473023
1042.065973675199 0.31554553
1042.165973672672 0.31635734
1042.265973670146 0.31717196
1042.36597366762 0.31797391
1042.465973665094 0.31878507
1042.565973662568 0.31960323
1042.665973660041 0.3204155
1042.765973657515 0.32122633
1042.865973654989 0.32203257
1042.965973652463 0.3228454
1043.065973649937 0.32365325
1043.16597364741 0.32446441
1043.265973644884 0.32527995
1043.365973642358 0.32608634
1043.465973639832 0.32689583
1043.565973637305 0.32769775
1043.665973634779 0.3285051
1043.765973632253 0.32931563
1043.865973629727 0.33012533
1043.965973627201 0.33093268
1044.065973624674 0.33174196
1044.165973622148 0.33254883
1044.265973619622 0.33335736
1044.365973617096 0.33416742
1044.46597361457 0.33497214
1044.565973612043 0.33578393
1044.665973609517 0.33659133
1044.765973606991 0.33739659
1044.865973604465 0.33819628
1044.965973601938 0.33899945
1045.065973599412 0.33981517
1045.165973596886 0.34061477
1045.26597359436 0.34142727
1045.365973591834 0.34222746
1045.465973589307 0.34302688
1045.565973586781 0.34383458
1045.665973584255 0.34464404
1045.765973581729 0.34544781
1045.865973579203 0.34625608
1045.965973576676 0.34706026
1046.06597357415 0.34786072
1046.165973571624 0.34866655
1046.265973569098 0.34947553
1046.365973566571 0.35027951
1046.465973564045 0.35107794
1046.565973561519 0.35187966
1046.665973558993 0.35268572
1046.765973556467 0.35349783
1046.86597355394 0.35429451
1046.965973551414 0.35510024
1047.065973548888 0.3559013
1047.165973546362 0.35670274
1047.265973543836 0.3574982
1047.365973541309 0.35830605
1047.465973538783 0.35909918
1047.565973536257 0.3599048
1047.665973533731 0.36070743
1047.765973531205 0.36151329
1047.865973528678 0.36230093
1047.965973526152 0.36310413
1048.065973523626 0.36391002
1048.1659735211 0.36471632
1048.265973518573 0.36551383
1048.365973516047 0.36631101
1048.465973513521 0.36710814
1048.565973510995 0.36791018
1048.665973508469 0.36871028
1048.765973505942 0.36951232
1048.865973503416 0.37031502
1048.96597350089 0.37111342
1049.065973498364 0.37191296
1049.165973495838 0.37271431
1049.265973493311 0.37351045
1049.365973490785 0.37431419
1049.465973488259 0.37511343
1049.565973485733 0.37591717
1049.665973483206 0.3767094
1049.76597348068 0.37750962
1049.865973478154 0.37830791
1049.965973475628 0.37911427
1050.065973473102 0.37990925
1050.165973470575 0.38070944
1050.265973468049 0.38149828
1050.365973465523 0.38229379
1050.465973462997 0.3830924
1050.565973460471 0.3838957
1050.665973457944 0.3846907
1050.765973455418 0.38549158
1050.865973452892 0.38628522
1050.965973450366 0.387077
1051.06597344784 0.38787413
1051.165973445313 0.38867909
1051.265973442787 0.3894769
1051.365973440261 0.39027089
1051.465973437735 0.39106241
1051.565973435208 0.39186719
1051.665973432682 0.39266428
1051.765973430156 0.39345729
1051.86597342763 0.3942565
1051.965973425104 0.39505538
1052.065973422577 0.39585167
1052.165973420051 0.39664286
1052.265973417525 0.39744431
1052.365973414999 0.39824229
1052.465973412473 0.39904124
1052.565973409946 0.39983734
1052.66597340742 0.400637
1052.765973404894 0.40142736
1052.865973402368 0.40222988
1052.965973399841 0.4030236
1053.065973397315 0.40381637
1053.165973394789 0.40461248
1053.265973392263 0.4054085
1053.365973389737 0.40620178
1053.46597338721 0.40699071
1053.565973384684 0.40779108
1053.665973382158 0.40859172
1053.765973379632 0.40939301
1053.865973377106 0.41018224
1053.965973374579 0.41098168
1054.065973372053 0.41177896
1054.165973369527 0.41257304
1054.265973367001 0.41337124
1054.365973364474 0.4141691
1054.465973361948 0.41496342
1054.565973359422 0.41575527
1054.665973356896 0.41655123
1054.76597335437 0.41734561
1054.865973351843 0.41813821
1054.965973349317 0.41893333
1055.065973346791 0.41972256
1055.165973344265 0.42051807
1055.265973341739 0.42131457
1055.365973339212 0.42210901
1055.465973336686 0.42290142
1055.56597333416 0.42369255
1055.665973331634 0.42448959
1055.765973329108 0.42528364
1055.865973326581 0.4260717
1055.965973324055 0.42686293
1056.065973321529 0.42766029
1056.165973319003 0.42845613
1056.265973316476 0.4292511
1056.36597331395 0.4300431
1056.465973311424 0.43083951
1056.565973308898 0.43163222
1056.665973306372 0.43241817
1056.765973303845 0.43321881
1056.865973301319 0.43400881
1056.965973298793 0.43479902
1057.065973296267 0.43558782
1057.165973293741 0.43638259
1057.265973291214 0.43717134
1057.365973288688 0.43796945
1057.465973286162 0.43876228
1057.565973283636 0.43955168
1057.665973281109 0.44033998
1057.765973278583 0.44113338
1057.865973276057 0.44192579
1057.965973273531 0.44272101
1058.065973271005 0.44350991
1058.165973268478 0.44430029
1058.265973265952 0.44508973
1058.365973263426 0.44587505
1058.4659732609 0.44666651
1058.565973258374 0.44745475
1058.665973255847 0.44824937
1058.765973253321 0.44904736
1058.865973250795 0.44983625
1058.965973248269 0.45062584
1059.065973245743 0.4514178
1059.165973243216 0.45220974
1059.26597324069 0.45299777
1059.365973238164 0.45378616
1059.465973235638 0.45457384
1059.565973233111 0.45536503
1059.665973230585 0.45615566
1059.765973228059 0.45694959
1059.865973225533 0.45773429
1059.965973223007 0.45852464
1060.06597322048 0.45930943
1060.165973217954 0.46009216
1060.265973215428 0.46088237
1060.365973212902 0.4616788
1060.465973210376 0.46246555
1060.565973207849 0.46326002
1060.665973205323 0.46404806
1060.765973202797 0.46483153
1060.865973200271 0.4656198
1060.965973197744 0.46641064
1061.065973195218 0.4671956
1061.165973192692 0.46798271
1061.265973190166 0.46877542
1061.36597318764 0.46956018
1061.465973185113 0.47034708
1061.565973182587 0.47113481
1061.665973180061 0.4719255
1061.765973177535 0.47271097
1061.865973175009 0.47349682
1061.965973172482 0.47428393
1062.065973169956 0.47506645
1062.16597316743 0.47585747
1062.265973164904 0.4766444
1062.365973162377 0.47743329
1062.465973159851 0.47821951
1062.565973157325 0.4790073
1062.665973154799 0.47978818
1062.765973152273 0.4805792
1062.865973149746 0.48136458
1062.96597314722 0.48214808
1063.065973144694 0.48293865
1063.165973142168 0.48371965
1063.265973139642 0.48449859
1063.365973137115 0.48529175
1063.465973134589 0.4860737
1063.565973132063 0.48686308
1063.665973129537 0.48765236
1063.765973127011 0.48843744
1063.865973124484 0.48921958
1063.965973121958 0.49001089
1064.065973119432 0.49079075
1064.165973116906 0.49158105
1064.265973114379 0.49236077
1064.365973111853 0.49314201
1064.465973109327 0.49392986
1064.565973106801 0.49470749
1064.665973104275 0.49549145
1064.765973101748 0.49627879
1064.865973099222 0.4970668
1064.965973096696 0.49785537
1065.06597309417 0.49863699
1065.165973091644 0.49941149
1065.265973089117 0.50020069
1065.365973086591 0.50098634
1065.465973084065 0.50176883
1065.565973081539 0.50255245
1065.665973079012 0.50333506
1065.765973076486 0.50411683
1065.86597307396 0.50489694
1065.965973071434 0.50568521
1066.065973068908 0.50645798
1066.165973066381 0.50724399
1066.265973063855 0.50803101
1066.365973061329 0.50881219
1066.465973058803 0.50959468
1066.565973056277 0.51037496
1066.66597305375 0.51116264
1066.765973051224 0.51194125
1066.865973048698 0.51272762
1066.965973046172 0.5134998
1067.065973043646 0.51428127
1067.165973041119 0.51505798
1067.265973038593 0.51584506
1067.365973036067 0.516626
1067.465973033541 0.51740694
1067.565973031014 0.51818222
1067.665973028488 0.51896721
1067.765973025962 0.51974481
1067.865973023436 0.52052402
1067.96597302091 0.52130562
1068.065973018383 0.5220862
1068.165973015857 0.52286839
1068.265973013331 0.5236392
1068.365973010805 0.52441669
1068.465973008279 0.52519566
1068.565973005752 0.52597213
1068.665973003226 0.52675927
1068.7659730007 0.52753395
1068.865972998174 0.5283156
1068.965972995647 0.52909982
1069.065972993121 0.52987468
1069.165972990595 0.53065467
1069.265972988069 0.53143561
1069.365972985543 0.53221446
1069.465972983016 0.53298616
1069.56597298049 0.53375721
1069.665972977964 0.53454107
1069.765972975438 0.53531998
1069.865972972912 0.53610045
1069.965972970385 0.53687358
1070.065972967859 0.53764606
1070.165972965333 0.53841442
1070.265972962807 0.53919643
1070.36597296028 0.53997016
1070.465972957754 0.54074508
1070.565972955228 0.54152417
1070.665972952702 0.5422982
1070.765972950176 0.54306602
1070.865972947649 0.54384685
1070.965972945123 0.54462165
1071.065972942597 0.54538983
1071.165972940071 0.54616624
1071.265972937545 0.54693592
1071.365972935018 0.54771668
1071.465972932492 0.54848611
1071.565972929966 0.54926461
1071.66597292744 0.55003709
1071.765972924914 0.55080706
1071.865972922387 0.55158162
1071.965972919861 0.55235821
1072.065972917335 0.55312657
1072.165972914809 0.55389434
1072.265972912282 0.5546717
1072.365972909756 0.55544102
1072.46597290723 0.55621523
1072.565972904704 0.55698729
1072.665972902178 0.5577535
1072.765972899651 0.5585255
1072.865972897125 0.55930406
1072.965972894599 0.56006861
1073.065972892073 0.56084323
1073.165972889547 0.56161183
1073.26597288702 0.5623771
1073.365972884494 0.56314588
1073.465972881968 0.56391478
1073.565972879442 0.56468612
1073.665972876915 0.56545722
1073.765972874389 0.56622696
1073.865972871863 0.56699377
1073.965972869337 0.56775725
1074.065972866811 0.56852895
1074.165972864284 0.56929892
1074.265972861758 0.57006854
1074.365972859232 0.57083207
1074.465972856706 0.57160372
1074.56597285418 0.57237029
1074.665972851653 0.57313812
1074.765972849127 0.57390493
1074.865972846601 0.57467616
1074.965972844075 0.57544369
1075.065972841549 0.57621157
1075.165972839022 0.57697052
1075.265972836496 0.57773119
1075.36597283397 0.57850289
1075.465972831444 0.57927173
1075.565972828917 0.58003801
1075.665972826391 0.58079982
1075.765972823865 0.58156222
1075.865972821339 0.58232737
1075.965972818813 0.58309275
1076.065972816286 0.58385634
1076.16597281376 0.58461928
1076.265972811234 0.58539069
1076.365972808708 0.58615214
1076.465972806182 0.58691186
1076.565972803655 0.58767229
1076.665972801129 0.58843434
1076.765972798603 0.58919501
1076.865972796077 0.58995962
1076.96597279355 0.59072465
1077.065972791024 0.59148598
1077.165972788498 0.59224021
1077.265972785972 0.5930078
1077.365972783446 0.59376812
1077.465972780919 0.59452999
1077.565972778393 0.59530276
1077.665972775867 0.59606308
1077.765972773341 0.59681529
1077.865972770815 0.5975756
1077.965972768288 0.59833992
1078.065972765762 0.59909815
1078.165972763236 0.59986073
1078.26597276071 0.60061795
1078.365972758183 0.60137492
1078.465972755657 0.60213065
1078.565972753131 0.60288924
1078.665972750605 0.60365039
1078.765972748079 0.60440952
1078.865972745552 0.60517323
1078.965972743026 0.60593045
1079.0659727405 0.60668409
1079.165972737974 0.60743946
1079.265972735448 0.60819769
1079.365972732921 0.60895634
1079.465972730395 0.6097154
1079.565972727869 0.61046737
1079.665972725343 0.61122483
1079.765972722817 0.61198145
1079.86597272029 0.61273265
1079.965972717764 0.61348677
1080.065972715238 0.61424559
1080.165972712712 0.61499524
1080.265972710185 0.6157549
1080.365972707659 0.61650568
1080.465972705133 0.61726302
1080.565972702607 0.61801451
1080.665972700081 0.61877447
1080.765972697554 0.61952692
1080.865972695028 0.62027347
1080.965972692502 0.62103081
1081.065972689976 0.62177801
1081.16597268745 0.62253076
1081.265972684923 0.62328231
1081.365972682397 0.62403506
1081.465972679871 0.62478667
1081.565972677345 0.62553859
1081.665972674818 0.6262874
1081.765972672292 0.62703919
1081.865972669766 0.62778467
1081.96597266724 0.6285376
1082.065972664714 0.62929267
1082.165972662187 0.63004071
1082.265972659661 0.63078976
1082.365972657135 0.63153136
1082.465972654609 0.63228053
1082.565972652083 0.63303065
1082.665972649556 0.63378036
1082.76597264703 0.6345309
1082.865972644504 0.63528252
1082.965972641978 0.63601977
1083.065972639452 0.63676637
1083.165972636925 0.63750964
1083.265972634399 0.63826632
1083.365972631873 0.63901371
1083.465972629347 0.63976371
1083.56597262682 0.6405037
1083.665972624294 0.64124328
1083.765972621768 0.6419853
1083.865972619242 0.64273709
1083.965972616716 0.64347714
1084.065972614189 0.64422226
1084.165972611663 0.64496982
1084.265972609137 0.645711
1084.365972606611 0.64645904
1084.465972604085 0.64719671
1084.565972601558 0.6479432
1084.665972599032 0.64867562
1084.765972596506 0.64942276
1084.86597259398 0.65016317
1084.965972591453 0.65089822
1085.065972588927 0.65163976
1085.165972586401 0.65238041
1085.265972583875 0.65311998
1085.365972581349 0.653871
1085.465972578822 0.65460193
1085.565972576296 0.65534186
1085.66597257377 0.65608203
1085.765972571244 0.65682077
1085.865972568718 0.65755868
1085.965972566191 0.65830082
1086.065972563665 0.65903711
1086.165972561139 0.65977174
1086.265972558613 0.66050571
1086.365972556086 0.6612519
1086.46597255356 0.66198254
1086.565972551034 0.6627149
1086.665972548508 0.66345167
1086.765972545982 0.66419196
1086.865972543455 0.66492152
1086.965972540929 0.66566133
1087.065972538403 0.66639972
1087.165972535877 0.66712546
1087.265972533351 0.66786391
1087.365972530824 0.66859508
1087.465972528298 0.66933137
1087.565972525772 0.67005759
1087.665972523246 0.67078918
1087.76597252072 0.6715259
1087.865972518193 0.67226034
1087.965972515667 0.67299193
1088.065972513141 0.67372042
1088.165972510615 0.67445338
1088.265972508088 0.67517906
1088.365972505562 0.67590857
1088.465972503036 0.67664218
1088.56597250051 0.67737758
1088.665972497984 0.67810875
1088.765972495457 0.67883945
1088.865972492931 0.67956358
1088.965972490405 0.68028516
1089.065972487879 0.68101674
1089.165972485353 0.68174493
1089.265972482826 0.68246931
1089.3659724803 0.68319553
1089.465972477774 0.68392318
1089.565972475248 0.68465042
1089.665972472721 0.68537861
1089.765972470195 0.68610203
1089.865972467669 0.68683505
1089.965972465143 0.68755656
1090.065972462617 0.68827575
1090.16597246009 0.68899935
1090.265972457564 0.68972456
1090.365972455038 0.69043934
1090.465972452512 0.69116861
1090.565972449986 0.69189382
1090.665972447459 0.69261336
1090.765972444933 0.6933381
1090.865972442407 0.6940577
1090.965972439881 0.69477022
1091.065972437355 0.69549245
1091.165972434828 0.69621038
1091.265972432302 0.69693756
1091.365972429776 0.69765556
1091.46597242725 0.69836909
1091.565972424723 0.69908684
1091.665972422197 0.69980061
1091.765972419671 0.70052266
1091.865972417145 0.70123559
1091.965972414619 0.7019549
1092.065972412092 0.70267141
1092.165972409566 0.70339048
1092.26597240704 0.70410722
1092.365972404514 0.70481759
1092.465972401988 0.70553666
1092.565972399461 0.70625347
1092.665972396935 0.70696718
1092.765972394409 0.70767725
1092.865972391883 0.70839494
1092.965972389356 0.70910347
1093.06597238683 0.70981324
1093.165972384304 0.71052706
1093.265972381778 0.7112391
1093.365972379252 0.71195561
1093.465972376725 0.71266651
1093.565972374199 0.71337736
1093.665972371673 0.71408337
1093.765972369147 0.71479136
1093.865972366621 0.7154969
1093.965972364094 0.71621388
1094.065972361568 0.71692157
1094.165972359042 0.71762979
1094.265972356516 0.71833646
1094.365972353989 0.7190429
1094.465972351463 0.71974951
1094.565972348937 0.72045791
1094.665972346411 0.72116274
1094.765972343885 0.72186637
1094.865972341358 0.72257477
1094.965972338832 0.72328049
1095.065972336306 0.72398329
1095.16597233378 0.72469145
1095.265972331254 0.72539997
1095.365972328727 0.72610235
1095.465972326201 0.72680473
1095.565972323675 0.72750604
1095.665972321149 0.72820967
1095.765972318623 0.72890282
1095.865972316096 0.72960424
1095.96597231357 0.73030227
1096.065972311044 0.73101163
1096.165972308518 0.73170829
1096.265972305991 0.73240978
1096.365972303465 0.73310566
1096.465972300939 0.73379683
1096.565972298413 0.73449296
1096.665972295887 0.73519111
1096.76597229336 0.73589307
1096.865972290834 0.73658615
1096.965972288308 0.7372818
1097.065972285782 0.73797572
1097.165972283256 0.73866373
1097.265972280729 0.7393617
1097.365972278203 0.7400471
1097.465972275677 0.74074042
1097.565972273151 0.74144179
1097.665972270624 0.74212885
1097.765972268098 0.74281549
1097.865972265572 0.74350917
1097.965972263046 0.74420118
1098.06597226052 0.74489164
1098.165972257993 0.74558324
1098.265972255467 0.74627686
1098.365972252941 0.7469669
1098.465972250415 0.74764627
1098.565972247889 0.748335
1098.665972245362 0.74901778
1098.765972242836 0.74970722
1098.86597224031 0.75039768
1098.965972237784 0.75108218
1099.065972235258 0.75176591
1099.165972232731 0.75245154
1099.265972230205 0.75313151
1099.365972227679 0.75381684
1099.465972225153 0.75449592
1099.565972222626 0.75518113
1099.6659722201 0.75585723
1099.765972217574 0.75653875
1099.865972215048 0.75722659
1099.965972212522 0.7579006
1100.065972209995 0.7585761
1100.165972207469 0.75925851
1100.265972204943 0.7599383
1100.365972202417 0.76061559
1100.465972199891 0.76129812
1100.565972197364 0.76197416
1100.665972194838 0.76264727
1100.765972192312 0.76332295
1100.865972189786 0.76399976
1100.965972187259 0.76467615
1101.065972184733 0.76535016
1101.165972182207 0.76601946
1101.265972179681 0.76670218
1101.365972177155 0.76737529
1101.465972174628 0.76803839
1101.565972172102 0.76870853
1101.665972169576 0.76938444
1101.76597216705 0.77005786
1101.865972164524 0.77071941
1101.965972161997 0.77139539
1102.065972159471 0.77206427
1102.165972156945 0.77272558
1102.265972154419 0.77339506
1102.365972151892 0.7740615
1102.465972149366 0.774728
1102.56597214684 0.77539665
1102.665972144314 0.77606541
1102.765972141788 0.7767306
1102.865972139261 0.77738476
1102.965972136735 0.77805525
1103.065972134209 0.77871561
1103.165972131683 0.77938145
1103.265972129157 0.78003818
1103.36597212663 0.78069854
1103.465972124104 0.78136456
1103.565972121578 0.78202701
1103.665972119052 0.78268486
1103.765972116526 0.78335226
1103.865972113999 0.7840097
1103.965972111473 0.78467697
1104.065972108947 0.78532922
1104.165972106421 0.78598344
1104.265972103894 0.78664571
1104.365972101368 0.78729475
1104.465972098842 0.78795618
1104.565972096316 0.7886104
1104.66597209379 0.78926313
1104.765972091263 0.78991562
1104.865972088737 0.79057503
1104.965972086211 0.79122895
1105.065972083685 0.79187667
1105.165972081159 0.79252702
1105.265972078632 0.79318035
1105.365972076106 0.79382879
1105.46597207358 0.79447693
1105.565972071054 0.79513025
1105.665972068527 0.79577971
1105.765972066001 0.79642379
1105.865972063475 0.79706764
1105.965972060949 0.79771227
1106.065972058423 0.79836202
1106.165972055896 0.79900551
1106.26597205337 0.79965103
1106.365972050844 0.80029261
1106.465972048318 0.80093813
1106.565972045792 0.80157959
1106.665972043265 0.80222595
1106.765972040739 0.8028602
1106.865972038213 0.80350024
1106.965972035687 0.80414504
1107.065972033161 0.80478531
1107.165972030634 0.80542558
1107.265972028108 0.80606341
1107.365972025582 0.80669767
1107.465972023056 0.80733275
1107.565972020529 0.80796683
1107.665972018003 0.80860043
1107.765972015477 0.80924338
1107.865972012951 0.80987573
1107.965972010425 0.81050801
1108.065972007898 0.81114358
1108.165972005372 0.81177485
1108.265972002846 0.81240404
1108.36597200032 0.81303841
1108.465971997794 0.81366843
1108.565971995267 0.81430501
1108.665971992741 0.81493318
1108.765971990215 0.81555682
1108.865971987689 0.81618416
1108.965971985162 0.81680077
1109.065971982636 0.81743431
1109.16597198011 0.81806195
1109.265971977584 0.81868786
1109.365971975058 0.81930733
1109.465971972531 0.81993115
1109.565971970005 0.82055289
1109.665971967479 0.82117587
1109.765971964953 0.82179737
1109.865971962427 0.82241714
1109.9659719599 0.82303685
1110.065971957374 0.82366347
1110.165971954848 0.82428235
1110.265971952322 0.82490605
1110.365971949795 0.82552397
1110.465971947269 0.82614505
1110.565971944743 0.82674873
1110.665971942217 0.8273713
1110.765971939691 0.82798135
1110.865971937164 0.82859969
1110.965971934638 0.82921427
1111.065971932112 0.82982641
1111.165971929586 0.83044297
1111.26597192706 0.83104807
1111.365971924533 0.83165658
1111.465971922007 0.83226061
1111.565971919481 0.83287764
1111.665971916955 0.83347821
1111.765971914429 0.83408743
1111.865971911902 0.83469307
1111.965971909376 0.83529657
1112.06597190685 0.83589619
1112.165971904324 0.83649683
1112.265971901797 0.83710092
1112.365971899271 0.83770579
1112.465971896745 0.83830774
1112.565971894219 0.8389079
1112.665971891693 0.83950883
1112.765971889166 0.84010607
1112.86597188664 0.840702
1112.965971884114 0.84130239
1113.065971881588 0.84189737
1113.165971879062 0.84249347
1113.265971876535 0.84309053
1113.365971874009 0.84368622
1113.465971871483 0.84427899
1113.565971868957 0.84487331
1113.66597186643 0.84546286
1113.765971863904 0.84604681
1113.865971861378 0.84663957
1113.965971858852 0.8472268
1114.065971856326 0.84781402
1114.165971853799 0.84840673
1114.265971851273 0.84899336
1114.365971848747 0.8495903
1114.465971846221 0.85017425
1114.565971843695 0.85075271
1114.665971841168 0.85133183
1114.765971838642 0.85192245
1114.865971836116 0.85250312
1114.96597183359 0.85308951
1115.065971831064 0.85366911
1115.165971828537 0.85425419
1115.265971826011 0.85482889
1115.365971823485 0.85540777
1115.465971820959 0.85597873
1115.565971818432 0.85655826
1115.665971815906 0.85713226
1115.76597181338 0.85771185
1115.865971810854 0.85828096
1115.965971808328 0.85885012
1116.065971805801 0.85942215
1116.165971803275 0.85999483
1116.265971800749 0.86056995
1116.365971798223 0.86113888
1116.465971795697 0.86170834
1116.56597179317 0.86228079
1116.665971790644 0.86284065
1116.765971788118 0.86341047
1116.865971785592 0.86397988
1116.965971783065 0.86454117
1117.065971780539 0.86510921
1117.165971778013 0.86566669
1117.265971775487 0.86622775
1117.365971772961 0.86679119
1117.465971770434 0.86735243
1117.565971767908 0.86791384
1117.665971765382 0.86847192
1117.765971762856 0.86903226
1117.86597176033 0.86958945
1117.965971757803 0.87014759
1118.065971755277 0.87070185
1118.165971752751 0.87125796
1118.265971750225 0.87181127
1118.365971747699 0.87236387
1118.465971745172 0.87291175
1118.565971742646 0.87347227
1118.66597174012 0.87402922
1118.765971737594 0.87458205
1118.865971735067 0.87512416
1118.965971732541 0.87566823
1119.065971730015 0.87621909
1119.165971727489 0.8767696
1119.265971724963 0.87731701
1119.365971722436 0.87786496
1119.46597171991 0.878407
1119.565971717384 0.87895256
1119.665971714858 0.87949008
1119.765971712332 0.88003016
